name,roof_area_m2,potential_kwh_yr,geometry_wkt
,76.09169238282607,13392.137859377392,"POLYGON ((11.421309 47.283268, 11.421302 47.283233, 11.421329 47.283231, 11.421322 47.283193, 11.42134 47.283193, 11.421334 47.283162, 11.421353 47.283161, 11.421359 47.283191, 11.421371 47.283263, 11.421309 47.283268))"
,347.48260773342383,61156.9389610826,"POLYGON ((11.421465 47.283233, 11.421676 47.283212, 11.421657 47.283124, 11.421446 47.283145, 11.421465 47.283233))"
,70.96536277542053,12489.903848474016,"POLYGON ((11.421684 47.283191, 11.421751 47.283185, 11.421742 47.283128, 11.421674 47.283134, 11.421684 47.283191))"
Kapelle zum Heiligen Welterlöser,92.06979474837087,16204.283875713274,"POLYGON ((11.421999 47.283336, 11.422064 47.283299, 11.422009 47.283254, 11.421943 47.283291, 11.421999 47.283336))"
,528.0000483987765,92928.00851818468,"POLYGON ((11.421817 47.283624, 11.421967 47.283704, 11.422077 47.283602, 11.422099 47.283582, 11.421956 47.283501, 11.421817 47.283624))"
,59.86158274242499,10535.6385626668,"POLYGON ((11.422077 47.283602, 11.422099 47.283582, 11.422129 47.283555, 11.422169 47.283574, 11.422126 47.283626, 11.422077 47.283602))"
,461.5464198734451,81232.16989772634,"POLYGON ((11.421408 47.283472, 11.421484 47.283481, 11.42148 47.283494, 11.421644 47.283514, 11.421648 47.283501, 11.421651 47.283488, 11.421668 47.283425, 11.421679 47.283385, 11.421578 47.283373, 11.421567 47.283412, 11.421428 47.283396, 11.421408 47.283472))"
,100.64019454305006,17712.674239576812,"POLYGON ((11.421651 47.283488, 11.421736 47.283498, 11.421753 47.283435, 11.421668 47.283425, 11.421651 47.283488))"
,453.15476850401114,79755.23925670597,"POLYGON ((11.421377 47.283681, 11.421453 47.283582, 11.42165 47.283652, 11.421574 47.283751, 11.421377 47.283681))"
,424.8633004249919,74775.94087479859,"POLYGON ((11.421662 47.283789, 11.421756 47.28384, 11.421741 47.283853, 11.421816 47.283894, 11.421916 47.283812, 11.421823 47.283765, 11.421845 47.283745, 11.421766 47.283702, 11.421662 47.283789))"
,326.65891961099436,57491.96985153502,"POLYGON ((11.421902 47.283916, 11.421966 47.28395, 11.421954 47.28396, 11.42201 47.28399, 11.422123 47.283892, 11.422003 47.283828, 11.421902 47.283916))"
,40.30611798394342,7093.876765174044,"POLYGON ((11.422076 47.283978, 11.422101 47.284, 11.422163 47.283968, 11.422138 47.283945, 11.422076 47.283978))"
,79.68048534805514,14023.765421257707,"POLYGON ((11.42211 47.283912, 11.422139 47.283888, 11.422126 47.283881, 11.42215 47.28386, 11.42222 47.283898, 11.422157 47.283939, 11.42211 47.283912))"
,368.9746927757917,64939.54592853935,"POLYGON ((11.422216 47.284173, 11.422046 47.284068, 11.422155 47.28401, 11.422307 47.284106, 11.422216 47.284173))"
,222.6349893389803,39183.75812366053,"POLYGON ((11.422351 47.283856, 11.422401 47.283806, 11.422233 47.283728, 11.422183 47.283778, 11.422351 47.283856))"
,222.24333065287914,39114.82619490673,"POLYGON ((11.422401 47.283806, 11.422451 47.283757, 11.422336 47.283704, 11.422284 47.283679, 11.422233 47.283728, 11.422401 47.283806))"
,230.3380326035815,40539.49373823035,"POLYGON ((11.422336 47.283704, 11.422364 47.283675, 11.422399 47.283691, 11.422589 47.283735, 11.422582 47.283798, 11.422451 47.283757, 11.422336 47.283704))"
,609.048177629763,107192.47926283831,"POLYGON ((11.422801 47.283321, 11.422875 47.283311, 11.422883 47.283344, 11.422947 47.283372, 11.422993 47.283366, 11.423006 47.283351, 11.423041 47.283346, 11.423033 47.283318, 11.423052 47.283316, 11.423035 47.283259, 11.423016 47.283261, 11.42301 47.283242, 11.422983 47.28324, 11.422966 47.283226, 11.422945 47.283218, 11.422924 47.283217, 11.42292 47.2832, 11.422886 47.283204, 11.422864 47.28319, 11.422821 47.283195, 11.422808 47.283213, 11.422774 47.283217, 11.42278 47.28324, 11.422759 47.283243, 11.422774 47.2833, 11.422794 47.283298, 11.422801 47.283321))"
,308.09613957778674,54224.92056569047,"POLYGON ((11.42346 47.283654, 11.423627 47.283614, 11.423581 47.283526, 11.423477 47.283551, 11.423473 47.283544, 11.423418 47.283557, 11.423422 47.283564, 11.423414 47.283566, 11.42346 47.283654))"
,43.305120223723094,7621.701159375265,"POLYGON ((11.423271 47.283701, 11.423318 47.283688, 11.423292 47.283645, 11.423245 47.283658, 11.423271 47.283701))"
,55.59210830243731,9784.211061228967,"POLYGON ((11.423669 47.283692, 11.423706 47.283678, 11.423655 47.283615, 11.423618 47.283628, 11.423669 47.283692))"
,2601.2772297147617,457824.79242979805,"POLYGON ((11.423581 47.284002, 11.42355 47.283814, 11.423977 47.283781, 11.423974 47.283768, 11.423988 47.283758, 11.424267 47.283739, 11.424295 47.283947, 11.423581 47.284002))"
,180.51206029318212,31770.122611600058,"POLYGON ((11.423074 47.282888, 11.423146 47.2829, 11.423194 47.282769, 11.423123 47.282757, 11.423112 47.282785, 11.423091 47.282842, 11.423074 47.282888))"
,218.06205875742336,38378.92234130651,"POLYGON ((11.42343 47.282949, 11.423538 47.282968, 11.423558 47.282917, 11.42352 47.282911, 11.423549 47.282831, 11.423478 47.282818, 11.42343 47.282949))"
,180.4980508725018,31767.656953560323,"POLYGON ((11.423359 47.282937, 11.42343 47.282949, 11.423478 47.282818, 11.423407 47.282806, 11.423359 47.282937))"
,180.3888628009958,31748.439852975265,"POLYGON ((11.423288 47.282924, 11.423359 47.282937, 11.423407 47.282806, 11.423336 47.282794, 11.423288 47.282924))"
,180.38882086207755,31748.43247172565,"POLYGON ((11.423217 47.282912, 11.423288 47.282924, 11.423336 47.282794, 11.423265 47.282782, 11.423217 47.282912))"
,180.4979246930156,31767.634745970747,"POLYGON ((11.423146 47.2829, 11.423217 47.282912, 11.423265 47.282782, 11.423194 47.282769, 11.423146 47.2829))"
,75.27251418400982,13247.96249638573,"POLYGON ((11.423037 47.282773, 11.423039 47.282766, 11.422968 47.282754, 11.422955 47.282786, 11.422947 47.282807, 11.42302 47.282819, 11.423037 47.282773))"
,82.6870639853138,14552.923261415232,"POLYGON ((11.423112 47.282785, 11.423037 47.282773, 11.42302 47.282819, 11.423016 47.28283, 11.423091 47.282842, 11.423112 47.282785))"
,180.23500984053425,31721.36173193403,"POLYGON ((11.422955 47.282786, 11.422874 47.282771, 11.422919 47.282657, 11.423 47.282672, 11.422968 47.282754, 11.422955 47.282786))"
,180.9838274051296,31853.153623302816,"POLYGON ((11.422711 47.28274, 11.42263 47.282725, 11.422649 47.282677, 11.42267 47.282625, 11.422676 47.282612, 11.422757 47.282627, 11.422711 47.28274))"
,181.15475369643815,31883.236650573115,"POLYGON ((11.422793 47.282755, 11.422711 47.28274, 11.422757 47.282627, 11.422838 47.282642, 11.422793 47.282755))"
,180.83001763417127,31826.083103614146,"POLYGON ((11.422874 47.282771, 11.422793 47.282755, 11.422838 47.282642, 11.422919 47.282657, 11.422874 47.282771))"
,74.08258150230526,13038.534344405727,"POLYGON ((11.422649 47.282677, 11.422577 47.282664, 11.422585 47.282643, 11.422597 47.282612, 11.42267 47.282625, 11.422649 47.282677))"
,118.82237557711984,20912.738101573093,"POLYGON ((11.422585 47.282643, 11.422476 47.282624, 11.422498 47.282568, 11.422607 47.282588, 11.422597 47.282612, 11.422585 47.282643))"
,126.24931771405461,22219.879917673617,"POLYGON ((11.423544 47.283075, 11.423617 47.28309, 11.423655 47.283002, 11.423582 47.282988, 11.423544 47.283075))"
,201.37637547686214,35442.24208392774,"POLYGON ((11.422715 47.282504, 11.422851 47.282529, 11.422865 47.282493, 11.422847 47.28249, 11.422865 47.282444, 11.422748 47.282423, 11.422715 47.282504))"
,153.26364386054854,26974.401319456545,"POLYGON ((11.423152 47.282583, 11.423169 47.282438, 11.423112 47.282435, 11.423095 47.28258, 11.423152 47.282583))"
,271.7316298902,47824.766860675205,"POLYGON ((11.423152 47.282583, 11.423254 47.282589, 11.423271 47.282444, 11.423169 47.282438, 11.423152 47.282583))"
,405.49496539574324,71367.11390965081,"POLYGON ((11.423355 47.282633, 11.423542 47.282644, 11.423556 47.282526, 11.423369 47.282515, 11.423355 47.282633))"
,377.09735197464386,66369.13394753732,"POLYGON ((11.423825 47.282772, 11.423729 47.282781, 11.423709 47.282694, 11.42369 47.282692, 11.423683 47.282686, 11.423677 47.282663, 11.423684 47.282653, 11.4237 47.28265, 11.423684 47.282581, 11.42378 47.282571, 11.423825 47.282772))"
,26.917193058180665,4737.425978239798,"POLYGON ((11.423828 47.282825, 11.423781 47.282829, 11.423775 47.282798, 11.423822 47.282794, 11.423828 47.282825))"
,184.29777906440518,32436.40911533532,"POLYGON ((11.420575 47.282782, 11.420603 47.282732, 11.42065 47.282744, 11.420663 47.28272, 11.42075 47.282742, 11.42071 47.282816, 11.420575 47.282782))"
Wirtsschaftshof,1612.214386185234,283749.7319686012,"POLYGON ((11.433938 47.258599, 11.433972 47.258525, 11.434194 47.258571, 11.434214 47.258532, 11.434225 47.258455, 11.43371 47.258421, 11.43372 47.258352, 11.434415 47.258398, 11.434404 47.258475, 11.434317 47.258469, 11.434306 47.258541, 11.434286 47.25859, 11.434313 47.258595, 11.434279 47.25867, 11.433938 47.258599))"
,457.3874076065302,80500.18373874933,"POLYGON ((11.433349 47.258465, 11.433331 47.258419, 11.433279 47.258416, 11.433283 47.258378, 11.433358 47.258381, 11.433359 47.258374, 11.433596 47.258387, 11.433585 47.258478, 11.433349 47.258465))"
,1111.3032756123696,195589.37650777708,"POLYGON ((11.351994 47.266689, 11.351673 47.266728, 11.351689 47.266792, 11.351673 47.266794, 11.351714 47.266956, 11.35174 47.266953, 11.351829 47.266942, 11.351813 47.266879, 11.352016 47.266855, 11.351987 47.266745, 11.352008 47.266743, 11.351994 47.266689))"
,570.0649881033436,100331.43790618848,"POLYGON ((11.353316 47.267258, 11.353062 47.267216, 11.353021 47.267332, 11.353275 47.267374, 11.353316 47.267258))"
,142.8460987862273,25140.913386376007,"POLYGON ((11.35174 47.266953, 11.351762 47.267038, 11.351851 47.267027, 11.351829 47.266942, 11.35174 47.266953))"
,64.02386730586448,11268.20064583215,"POLYGON ((11.352232 47.267165, 11.352181 47.267157, 11.352158 47.267222, 11.352208 47.267231, 11.352232 47.267165))"
,127.32779390075828,22409.691726533463,"POLYGON ((11.352396 47.267214, 11.35244 47.267122, 11.352356 47.267124, 11.352321 47.267198, 11.352396 47.267214))"
,119.05229492696665,20953.203907146133,"POLYGON ((11.352817 47.267464, 11.352718 47.267435, 11.352682 47.26749, 11.352781 47.26752, 11.352817 47.267464))"
,490.4868084044441,86325.67827918218,"POLYGON ((11.352832 47.26728, 11.352727 47.267255, 11.352696 47.267313, 11.352614 47.267293, 11.352593 47.267331, 11.352582 47.267329, 11.352554 47.267381, 11.352754 47.267429, 11.352832 47.26728))"
,422.01939581905253,74275.41366415325,"POLYGON ((11.353051 47.267597, 11.353203 47.267617, 11.353244 47.26747, 11.353091 47.267451, 11.353051 47.267597))"
,721.6721686205406,127014.30167721515,"POLYGON ((11.351694 47.267287, 11.351931 47.267326, 11.35194 47.267302, 11.351984 47.267309, 11.351976 47.267332, 11.352098 47.267352, 11.352126 47.267274, 11.35208 47.267266, 11.352085 47.267252, 11.352049 47.267246, 11.352045 47.26726, 11.352004 47.267253, 11.352022 47.267203, 11.35196 47.267193, 11.351891 47.267192, 11.351824 47.267207, 11.351783 47.267221, 11.351739 47.267244, 11.351694 47.267287))"
,368.27369271788154,64816.16991834715,"POLYGON ((11.352406 47.267401, 11.352465 47.267286, 11.352302 47.267247, 11.352256 47.267365, 11.352406 47.267401))"
,137.03456721519493,24118.08382987431,"POLYGON ((11.353276 47.267668, 11.353192 47.267666, 11.353188 47.267737, 11.353269 47.267775, 11.353276 47.267668))"
Heizzentrale Olympisches Dorf,647.6729802574471,113990.44452531071,"POLYGON ((11.444413 47.272821, 11.444792 47.272874, 11.44482 47.272785, 11.444441 47.272731, 11.444413 47.272821))"
,1007.9471402432805,177398.69668281742,"POLYGON ((11.444496 47.274442, 11.4447 47.274473, 11.444719 47.274415, 11.44476 47.274287, 11.444783 47.274216, 11.444577 47.274185, 11.444496 47.274442))"
,2114.702686025211,372187.6727404371,"POLYGON ((11.443925 47.273829, 11.44462 47.273937, 11.444657 47.273826, 11.444601 47.273818, 11.44463 47.273733, 11.444461 47.273706, 11.444433 47.273791, 11.444269 47.273765, 11.444296 47.273683, 11.444071 47.273648, 11.444043 47.273733, 11.443961 47.27372, 11.443925 47.273829))"
,269.5072455673634,47433.275219855954,"POLYGON ((11.445256 47.274445, 11.445294 47.27435, 11.44533 47.274357, 11.445336 47.274341, 11.445402 47.274353, 11.445394 47.274373, 11.445427 47.274379, 11.445391 47.27447, 11.445256 47.274445))"
,19.07174968704809,3356.627944920465,"POLYGON ((11.444779 47.274195, 11.444827 47.274201, 11.444833 47.27418, 11.444785 47.274174, 11.444779 47.274195))"
,249.03188116063245,43829.61108427132,"POLYGON ((11.444944 47.274315, 11.44476 47.274287, 11.444783 47.274216, 11.444968 47.274246, 11.444944 47.274315))"
,996.7526498769377,175428.46637834105,"POLYGON ((11.445086 47.274531, 11.444882 47.2745, 11.444968 47.274246, 11.445172 47.274277, 11.445086 47.274531))"
,200.8715397043679,35353.390987968756,"POLYGON ((11.444882 47.2745, 11.4447 47.274473, 11.444719 47.274415, 11.444901 47.274442, 11.444882 47.2745))"
,112.00465396356708,19712.81909758781,"POLYGON ((11.444269 47.274627, 11.444393 47.274653, 11.444411 47.274606, 11.444289 47.274581, 11.444269 47.274627))"
,213.21447498887505,37525.74759804201,"POLYGON ((11.44502 47.275044, 11.445053 47.274967, 11.44518 47.274991, 11.445161 47.275037, 11.44519 47.275043, 11.445177 47.275075, 11.44502 47.275044))"
,1167.0746826886898,205405.1441532094,"POLYGON ((11.44433 47.274809, 11.444572 47.274854, 11.44467 47.274608, 11.444428 47.274564, 11.444411 47.274606, 11.444393 47.274653, 11.44433 47.274809))"
,932.0907869836664,164047.9785091253,"POLYGON ((11.445068 47.274003, 11.44553 47.274074, 11.445543 47.274036, 11.445515 47.274032, 11.44554 47.273954, 11.44514 47.273893, 11.445115 47.27397, 11.44508 47.273965, 11.445068 47.274003))"
,287.29314365810137,50563.593283825845,"POLYGON ((11.445111 47.274834, 11.445208 47.274851, 11.445275 47.274862, 11.445309 47.274773, 11.445145 47.274744, 11.445111 47.274834))"
,614.444827196717,108142.28958662221,"POLYGON ((11.445214 47.274503, 11.445387 47.274531, 11.445323 47.274715, 11.445149 47.274687, 11.445214 47.274503))"
,463.1904585801255,81521.52071010211,"POLYGON ((11.444191 47.274254, 11.444393 47.274285, 11.444436 47.274156, 11.444366 47.274146, 11.444356 47.274177, 11.444296 47.274168, 11.444306 47.274137, 11.444234 47.274126, 11.444191 47.274254))"
,1147.2172283867017,201910.2321960595,"POLYGON ((11.444186 47.275156, 11.444426 47.275201, 11.444524 47.274958, 11.444285 47.274913, 11.444186 47.275156))"
,1730.637275622689,304592.16050959326,"POLYGON ((11.444574 47.275592, 11.444601 47.275621, 11.444673 47.275593, 11.4448 47.27527, 11.444759 47.27522, 11.444723 47.275234, 11.444649 47.275217, 11.444629 47.275194, 11.444557 47.275225, 11.444436 47.275558, 11.44447 47.275599, 11.444515 47.275577, 11.444538 47.275603, 11.444574 47.275592))"
,110.31066780990557,19414.67753454338,"POLYGON ((11.445184 47.274916, 11.445272 47.274931, 11.445296 47.274866, 11.445275 47.274862, 11.445208 47.274851, 11.445184 47.274916))"
,20.436179890540817,3596.767660735184,"POLYGON ((11.444948 47.27422, 11.444998 47.274227, 11.445005 47.274206, 11.444955 47.274199, 11.444948 47.27422))"
,629.2095552987441,110740.88173257897,"POLYGON ((11.444758 47.274775, 11.444813 47.274784, 11.444807 47.2748, 11.444869 47.274811, 11.444874 47.274797, 11.444925 47.274806, 11.444992 47.274623, 11.444925 47.274612, 11.444929 47.2746, 11.444897 47.274595, 11.444892 47.274609, 11.444841 47.2746, 11.444832 47.274626, 11.444803 47.274621, 11.444796 47.274641, 11.444806 47.274642, 11.444797 47.274667, 11.444781 47.274665, 11.444771 47.274692, 11.444787 47.274694, 11.444776 47.274723, 11.444758 47.27472, 11.444747 47.274752, 11.444765 47.274755, 11.444758 47.274775))"
,1103.2049565598825,194164.0723545393,"POLYGON ((11.44403 47.274588, 11.444266 47.274634, 11.444269 47.274627, 11.444289 47.274581, 11.444367 47.274398, 11.444131 47.274352, 11.44403 47.274588))"
,250.7220608418546,44127.08270816642,"POLYGON ((11.443983 47.274944, 11.443943 47.275033, 11.443988 47.275041, 11.444086 47.275061, 11.44409 47.275052, 11.444125 47.274972, 11.443983 47.274944))"
,470.4050699303741,82791.29230774585,"POLYGON ((11.43541 47.275601, 11.43542 47.275443, 11.435429 47.275444, 11.43543 47.275421, 11.435565 47.275428, 11.435554 47.275608, 11.43541 47.275601))"
,196.64191557160242,34608.97714060203,"POLYGON ((11.443761 47.274423, 11.443702 47.274549, 11.443641 47.274537, 11.443622 47.274533, 11.443672 47.274424, 11.443705 47.274413, 11.443761 47.274423))"
,161.67030650289595,28453.97394450969,"POLYGON ((11.444949 47.275402, 11.444954 47.275403, 11.445048 47.27542, 11.445058 47.275422, 11.445079 47.275366, 11.445014 47.275355, 11.445026 47.275325, 11.444951 47.275312, 11.444939 47.275344, 11.44497 47.275349, 11.444949 47.275402))"
,457.92254341412337,80594.36764088571,"POLYGON ((11.443793 47.27406, 11.443995 47.274096, 11.443976 47.274144, 11.443962 47.274141, 11.443947 47.274181, 11.443911 47.274175, 11.443895 47.274216, 11.443743 47.274189, 11.443757 47.274152, 11.44377 47.274119, 11.443793 47.27406))"
,217.58153942606003,38294.35093898657,"POLYGON ((11.44499 47.275251, 11.445031 47.275148, 11.445139 47.275168, 11.445098 47.275271, 11.44499 47.275251))"
,324.80208844481336,57165.16756628716,"POLYGON ((11.43585 47.275637, 11.435862 47.27555, 11.436066 47.275563, 11.436054 47.27565, 11.43585 47.275637))"
Wohnprojekt An der Lan,588.6938646804178,103610.12018375355,"POLYGON ((11.434433 47.273565, 11.434676 47.273478, 11.434548 47.273404, 11.434264 47.273493, 11.434433 47.273565))"
,14.194349551206244,2498.2055210122994,"POLYGON ((11.438548 47.274313, 11.438549 47.27429, 11.438582 47.27429, 11.43858 47.274314, 11.438548 47.274313))"
,220.47620218683988,38803.81158488383,"POLYGON ((11.443277 47.274629, 11.443412 47.274655, 11.443447 47.274572, 11.443311 47.274546, 11.443277 47.274629))"
,179.22579286513908,31543.739544264485,"POLYGON ((11.443606 47.274615, 11.443641 47.274537, 11.443702 47.274549, 11.443759 47.27456, 11.443722 47.274636, 11.443606 47.274615))"
,181.9020135890603,32014.75439167461,"POLYGON ((11.433588 47.274524, 11.433432 47.274574, 11.433396 47.274521, 11.433551 47.274471, 11.433588 47.274524))"
,2077.857421066565,365702.9061077155,"POLYGON ((11.436257 47.274034, 11.436297 47.274115, 11.436377 47.274112, 11.436379 47.274144, 11.436399 47.274144, 11.436396 47.274183, 11.436376 47.274183, 11.436372 47.274219, 11.43631 47.274221, 11.436281 47.274237, 11.436261 47.274226, 11.43621 47.274227, 11.436176 47.274242, 11.436159 47.274225, 11.435992 47.274226, 11.435992 47.27421, 11.435962 47.274203, 11.435932 47.274188, 11.435915 47.274195, 11.435885 47.274178, 11.435872 47.27416, 11.435874 47.274131, 11.4359 47.274128, 11.435902 47.274107, 11.435927 47.274086, 11.435915 47.274072, 11.435974 47.274044, 11.435962 47.274031, 11.436045 47.273997, 11.436037 47.273988, 11.436096 47.273963, 11.436104 47.273974, 11.436172 47.273943, 11.436163 47.273932, 11.43622 47.273907, 11.43623 47.273918, 11.436292 47.273896, 11.436318 47.273924, 11.436332 47.273919, 11.436375 47.273965, 11.436361 47.273971, 11.436389 47.274002, 11.436292 47.274044, 11.436275 47.274028, 11.436257 47.274034))"
